0,2228.00000000137106326292268931865692138671875
1,2228.000000001369699020870029926300048828125
2,2228.00000000136788003146648406982421875
3,2228.00000000136560629471205174922943115234375
4,2228.00000000136424205265939235687255859375
5,2228.0000000013615135685540735721588134765625
6,2228.00000000135923983179964125156402587890625
7,2228.00000000135696609504520893096923828125
8,2228.0000000013542376109398901462554931640625
9,2228.000000001351509126834571361541748046875
10,2228.0000000013487806427292525768280029296875
11,2228.0000000013460521586239337921142578125
12,2228.0000000013433236745186150074005126953125
13,2228.000000001340595190413296222686767578125
14,2228.00000000133832145365886390209197998046875
15,2228.00000000133513822220265865325927734375
16,2228.00000000133195499074645340442657470703125
17,2228.000000001329681253992021083831787109375
18,2228.0000000013269527698867022991180419921875
19,2228.000000001324224285781383514404296875
20,2228.00000000132195054902695119380950927734375
21,2228.00000000131922206492163240909576416015625
22,2228.0000000013160388334654271602630615234375
23,2228.00000000131331034936010837554931640625
24,2228.000000001311491359956562519073486328125
25,2228.00000000130921762320213019847869873046875
26,2228.00000000130648913909681141376495361328125
27,2228.000000001304215402342379093170166015625
28,2228.0000000013014869182370603084564208984375
29,2228.00000000129921318148262798786163330078125
30,2228.00000000129739419207908213138580322265625
31,2228.00000000129557520267553627490997314453125
32,2228.000000001293301465921103954315185546875
33,2228.00000000129102772916667163372039794921875
34,2228.000000001289663487114012241363525390625
35,2228.0000000012878444977104663848876953125
36,2228.000000001286025508306920528411865234375
37,2228.00000000128466126625426113605499267578125
38,2228.0000000012832970242016017436981201171875
39,2228.00000000128193278214894235134124755859375
40,2228.00000000128102328744716942310333251953125
41,2228.0000000012796590453945100307464599609375
42,2228.00000000127920429804362356662750244140625
43,2228.00000000127829480334185063838958740234375
44,2228.0000000012778400559909641742706298828125
45,2228.00000000127738530864007771015167236328125
46,2228.00000000127647581393830478191375732421875
47,2228.0000000012760210665874183177947998046875
48,2228.00000000127556631923653185367584228515625
49,2228.000000001275111571885645389556884765625
50,2228.00000000127465682453475892543792724609375
51,2228.00000000127465682453475892543792724609375
52,2228.00000000127374732983298599720001220703125
53,2228.00000000127283783513121306896209716796875
54,2228.000000001271473593078553676605224609375
55,2228.00000000127010935102589428424835205078125
56,2228.00000000126829036162234842777252197265625
57,2228.000000001266016624867916107177734375
58,2228.0000000012632881407625973224639892578125
59,2228.00000000126101440400816500186920166015625
60,2228.00000000125828591990284621715545654296875
61,2228.00000000125555743579752743244171142578125
62,2228.00000000125191945699043571949005126953125
63,2228.00000000124919097288511693477630615234375
64,2228.00000000124646248877979815006256103515625
65,2228.0000000012432792573235929012298583984375
66,2228.00000000124009602586738765239715576171875
67,2228.00000000123736754176206886768341064453125
68,2228.000000001235093805007636547088623046875
69,2228.00000000123372956295497715473175048828125
70,2228.00000000123191057355143129825592041015625
71,2228.00000000123100107884965837001800537109375
72,2228.0000000012305463314987719058990478515625
73,2228.0000000012305463314987719058990478515625
74,2228.00000000123100107884965837001800537109375
75,2228.0000000012323653209023177623748779296875
76,2228.00000000123372956295497715473175048828125
77,2228.00000000123645804706029593944549560546875
78,2228.000000001238731783814728260040283203125
79,2228.000000001242369762621819972991943359375
80,2228.0000000012469172361306846141815185546875
81,2228.00000000125146470963954925537109375
82,2228.000000001256921677850186824798583984375
83,2228.00000000126374288811348378658294677734375
84,2228.00000000127101884572766721248626708984375
85,2228.000000001278749550692737102508544921875
86,2228.00000000128738975035957992076873779296875
87,2228.00000000129739419207908213138580322265625
88,2228.000000001307853381149470806121826171875
89,2228.00000000132013155962340533733367919921875
90,2228.0000000013324097380973398685455322265625
91,2228.00000000134650690597482025623321533203125
92,2228.00000000136105882120318710803985595703125
93,2228.00000000137742972583509981632232666015625
94,2228.00000000139471012516878545284271240234375
95,2228.0000000014124452718533575534820556640625
96,2228.00000000143290890264324843883514404296875
97,2228.0000000014542820281349122524261474609375
98,2228.0000000014761099009774625301361083984375
99,2228.0000000014997567632235586643218994140625
100,2228.00000000152431312017142772674560546875
101,2228.0000000015497789718210697174072265625
102,2228.00000000157569957082159817218780517578125
103,2228.000000001602529664523899555206298828125
104,2228.0000000016289050108753144741058349609375
105,2228.00000000165528035722672939300537109375
106,2228.0000000016807462088763713836669921875
107,2228.0000000017053025658242404460906982421875
108,2228.00000000172849468071945011615753173828125
109,2228.00000000175032255356200039386749267578125
110,2228.0000000017707861843518912792205810546875
111,2228.00000000179034032044000923633575439453125
112,2228.000000001809894456528127193450927734375
113,2228.0000000018289938452653586864471435546875
114,2228.00000000184854798135347664356231689453125
115,2228.00000000187037585419602692127227783203125
116,2228.000000001893567969091236591339111328125
