0,13378880000000001787440035679698944
1,13378880000000013316655081748168704
2,13378880000000045598457210739884032
3,13378880000000110162061468723314688
4,13378880000000225454211929408012288
5,13378880000000419145024703358304256
6,13378880000000714292929882711130112
7,13378880000001147791415614885593088
8,13378880000001756533970047300796416
9,13378880000002579719924336589537280
10,13378880000003665771981676239388672
11,13378880000005060807002250524229632
12,13378880000006822471061289786408960
13,13378880000009008410234024368275456
14,13378880000011685493967721466953728
15,13378880000014913674180620638486528
16,13378880000018773655378044362162176
17,13378880000023336918693278262493184
18,13378880000028686474474654032461824
19,13378880000034905333070503365050368
20,13378880000042085728201194808016896
21,13378880000050319893587096909119488
22,13378880000059704674634596643504128
23,13378880000070350751808136268480512
24,13378880000082359582200121186582528
25,13378880000095839540431984441425920
26,13378880000110912836183214358790144
27,13378880000127701679133299264454656
28,13378880000146323667275709056811008
29,13378880000166907927818959702720512
30,13378880000189597423029622451208192
31,13378880000214525891802231696523264
32,13378880000241831684717340260302848
33,13378880000271664681570547032653824
34,13378880000304177068000460117377024
35,13378880000339525641331706045661184
36,13378880000377867198888911348695040
37,13378880000419367761368739412443136
38,13378880000464197961153872050257920
39,13378880000512526124783981861797888
40,13378880000564536719699805942579200
41,13378880000620404989970044533342208
42,13378880000680324626407471584378880
43,13378880000744482402295833404899328
44,13378880000813072008447903945195520
45,13378880000886296359048494010335232
46,13378880000964356062439405191692288
47,13378880001047465562020494362804224
48,13378880001135836995348609183514624
49,13378880001229682499980597313667072
50,13378880001329223436845343267880960
51,13378880001434688084400759201857536
52,13378880001546309332790775698685952
53,13378880001664320072159323341455360
54,13378880001788962416022369568030720
55,13378880001920476172052872602583040
56,13378880002059112677138836737753088
57,13378880002205123268168266266181632
58,13378880002358761587872174694203392
59,13378880002520290502353612382928896
60,13378880002689977489401648120856576
61,13378880002868094638491369123872768
62,13378880003054914039097862607863808
63,13378880003250712392382234216103936
64,13378880003455777928720635660337152
65,13378880003670391960960191011225600
66,13378880003894849637006079621595136
67,13378880004129450716449499271659520
68,13378880004374492653038638527938560
69,13378880004630282123893722811727872
70,13378880004897125806134977544323072
71,13378880005175341906097674215489536
72,13378880005465248630117084314992640
73,13378880005767171102057506973679616
74,13378880006081425222411204467621888
75,13378880006408354561786549637218304
76,13378880006748293467419878468091904
77,13378880007101573980704517732171776
78,13378880007468551201463886338326528
79,13378880007849568700306357126955008
80,13378880008244986188741367434313728
81,13378880008655154154906317741883392
82,13378880009080436921996663813308416
83,13378880009521205730736889053315072
84,13378880009977831821851476866629632
85,13378880010450684130221901444284416
86,13378880010940147731630701473169408
87,13378880011446607701860415640174592
88,13378880011970449116693582632189952
89,13378880012512068581127787204575232
90,13378880013071860394317604898996224
91,13378880013650234996318675752976384
92,13378880014247586686285575308181504
93,13378880014864335127645980456910848
94,13378880015500895372141549664075776
95,13378880016157684777356950608281600
96,13378880016835127618405878609215488
97,13378880017533652782088047413952512
98,13378880018253691461046179983261696
99,13378880018995681765452026918993920
100,13378880019760068723006366464081920
101,13378880020547292749723958434070528
102,13378880021357810402520627140362240
103,13378880022192071320783169253277696
104,13378880023050538978956436725301248
105,13378880023933672239799263081529344
106,13378880024841946106971546342916096
107,13378880025775826360761147675639808
108,13378880026735790310670974314348544
109,13378880027722324489575970348466176
110,13378880028735913124508070653722624
111,13378880029777042748342219319541760
112,13378880030846211423168406503817216
113,13378880031943917211076622364442624
114,13378880033070658174156857059311616
115,13378880034226950821243174455869440
116,13378880035413300131954592353091584
117,13378880036630229532654202259505152
118,13378880037878253226333058828861440
119,13378880039157899251040271997075456
120,13378880040469695644824951700062208
121,13378880041814179669108244728512512
122,13378880043191890891154307086811136
123,13378880044603366572384285565648896
124,13378880046049160115120391451574272
125,13378880047529818004155808390053888
126,13378880049045898253498766095024128
